Minimum Sense Count,Maximum Sense Count,Mean Sense Count,Minimum Fitness,Maximum Fitness,Mean Fitness,Minimum Guess0 Count,Maximum Guess0 Count,Mean Guess0 Count,Minimum Guess1 Count,Maximum Guess1 Count,Mean Guess1 Count
0,76.42,6.3485,-100,82,64.707,0,30.08,5.84072,0,21.64,0.78538
0,75.64,7.14286,-100,81,64.045,0,28.28,6.50812,0,18.36,0.68218
0,34.2,6.04076,-100,78,65.963,0,25.48,5.74024,0,13.48,0.6403
0,38.78,5.73928,-100,76,64.2,0,38.62,5.5342,0,13.8,0.58798
0,37.18,5.64794,-100,81,66.478,0,30.1,5.56902,0,24.66,0.6443
0,75.64,6.00236,-100,80,59.875,0,24.86,5.62574,0,24.6,0.51296
0,75.54,6.102,-100,83,65.604,0,33.92,5.69318,0,24.62,0.58888
0,26.14,5.9079,-100,82,61.303,0,43.74,5.6947,0,6.6,0.51364
0,76.48,5.80898,-100,78,63.261,0,43.34,5.4403,0,6.66,0.58804
0,26.24,6.13548,-100,81,62.562,0,32.9,5.83134,0,19.8,0.57458
0,51.18,5.83544,-100,82,67.145,0,25.04,5.45538,0,12.04,0.65832
0,38.28,6.19466,-100,77,63.599,0,37.12,5.9831,0,12.96,0.61166
0,34.82,5.70064,-100,79,67.415,0,30.14,5.4939,0,18.42,0.68446
0,38.82,5.49022,-100,80,64.123,0,28.46,5.37474,0,14.64,0.58466
0,75.72,5.86428,-100,85,71.482,0,30.4,5.85248,0,14.52,0.81444
0,38.3,5.58332,-100,84,64.491,0,37.64,5.5028,0,22.34,0.6487
0,76.46,6.64042,-100,81,65.379,0,49.9,6.55808,0,7.92,0.62752
0,38.48,5.1141,-100,79,63.747,0,33.32,4.89012,0,18.32,0.59702
0,75.72,6.46294,-100,81,66.824,0,27.4,6.0969,0,13.04,0.6422
0,50.88,6.8576,-100,10018,79.023,0,25.3,6.47634,0,24.64,0.73108
0,50.92,5.38236,-100,10017,75.905,0,29.62,5.1455,0,24.6,0.62576
0,30.36,6.06152,-100,79,63.465,0,24.6,5.8283,0,17.2,0.66524
0,50.2,6.79714,-100,80,65.988,0,37.98,6.71168,0,18.42,0.71954
0,51.48,6.43596,-100,85,58.295,0,37.52,6.12574,0,21.04,0.57578
0,31.04,6.03374,-100,79,62.985,0,33.16,6.12972,0,14.68,0.61582
0,26.04,6.25198,-100,78,65.613,0,30.28,6.31574,0,8.26,0.6857
0,75.86,6.26132,-100,78,65.296,0,30.14,6.2996,0,12.06,0.6353
0,38.48,6.06514,-100,80,65.155,0,25.48,6.19102,0,12.94,0.63016
0,50.9,6.29022,-100,78,62.05,0,37.58,6.38922,0,10.1,0.6
0,75.9,5.38066,-100,81,60.428,0,42.46,5.52956,0,8.46,0.57724
0,75.72,6.502,-100,78,62.648,0,75.84,6.53904,0,17.6,0.69934
0,51.06,5.63642,-100,84,60.513,0,38.64,5.7461,0,18.42,0.62926
0,50.9,6.57758,-100,83,60.002,0,39.04,6.62516,0,11.88,0.5517
0,76.52,6.47738,-100,76,62.113,0,37.38,6.23448,0,7.14,0.60814
0,75.98,5.79088,-100,81,61.951,0,24.92,5.48526,0,8.48,0.67554
0,38.54,6.38824,-100,79,64.027,0,36.36,6.30602,0,7.32,0.67632
0,50.3,6.09922,-100,81,61.281,0,36.66,5.94618,0,15.7,0.72502
0,76.06,6.2201,-100,78,64.924,0,36.48,6.1106,0,16.34,0.96902
0,51.32,6.2499,-100,79,63.518,0,30.34,6.17246,0,8.22,0.81454
0,50.94,6.86868,-100,84,66.248,0,32.84,6.84074,0,16.24,0.95118
0,76.64,6.42112,-100,79,65.491,0,32.94,6.41188,0,7.96,0.89738
0,76.24,6.17664,-100,80,63.524,0,37.18,6.17086,0,17.46,0.91706
0,50.72,6.412,-100,86,63.537,0,30.12,6.51454,0,17.38,0.83104
0,50.7,6.49442,-100,90,66.178,0,30.32,6.6012,0,10.04,0.8449
0,51.16,6.13576,-100,88,66.014,0,49.68,6.36702,0,7.48,0.8845
0,75.68,6.70084,-100,10054,72.415,0,29.86,6.90344,0,17.4,0.74452
0,51.3,6.10586,-100,10054,85.644,0,38.12,6.38458,0,17.46,0.90702
0,51.6,6.33536,-100,10054,86.008,0,38.16,6.69178,0,17.46,0.86982
0,75.92,6.05204,-100,10054,82.865,0,76.26,6.48172,0,18.42,0.71536
0,75.66,6.25516,-100,10054,96.125,0,42.72,7.01282,0,9.58,0.69786
0,51.04,6.40072,-100,10054,87.782,0,50.52,7.18206,0,16.14,0.83548
0,51.44,6.41696,-100,10054,86.446,0,49.46,7.15432,0,14.46,0.78828
0,38.12,5.59298,-100,10053,71.766,0,44.94,6.4429,0,13.42,0.6347
0,61.26,5.63066,-100,10053,105.879,0,41.86,6.3694,0,12.9,0.81988
0,51.34,6.22476,-100,10052,94.793,0,41.1,7.00772,0,76.64,0.88962
0,38.74,6.30892,-100,10053,106.196,0,37.76,7.10188,0,75.96,0.88924
0,76.04,7.20128,-100,10054,142.956,0,37.24,7.90628,0,8.96,0.7199
0,76.72,6.68088,-100,10055,163.841,0,37.24,7.36328,0,37.2,0.76678
0,38.86,6.23164,-100,10054,182.661,0,75.94,6.99234,0,75.52,0.76632
0,76.04,7.02302,-100,10055,213.661,0,41.42,7.56918,0,7.24,0.77052
0,50.98,6.40404,-100,10055,253.627,0,38.56,7.01484,0,29.72,0.7992
0,51.1,6.59112,-100,10055,263.314,0,42.62,7.2539,0,11.98,0.78792
0,75.72,6.74574,-100,10056,282.327,0,49.72,7.32814,0,19.34,0.76368
0,76.36,7.3712,-100,10056,340.105,0,50.38,7.43548,0,12.94,0.7827
0,51.28,7.68844,-100,10057,413.298,0,30.04,7.82788,0,21.42,0.99742
0,51.48,7.68282,-100,10057,412.939,0,38.3,7.3406,0,10.04,1.01732
0,51,7.55778,-100,10057,443.489,0,29.98,7.474,0,37.46,1.2077
0,75.14,7.91546,-100,10060,499.574,0,75.54,6.99296,0,26.62,1.27702
0,76.34,8.7071,-100,10059,650.151,0,76.2,7.95806,0,21.7,1.31392
0,51.3,8.23028,-100,10059,760.245,0,38.06,7.36462,0,16.84,1.41412
0,51.46,7.91958,-100,10061,740.443,0,33.02,6.78128,0,14.8,1.375
0,76.52,9.11304,-100,10062,821.281,0,38.04,7.94962,0,15.54,1.2982
0,76.08,8.45588,-100,10061,921.148,0,37.74,7.3137,0,11.74,1.3102
0,75.94,8.5601,-100,10059,1138.12,0,49.94,7.20644,0,13.82,1.27136
0,76.2,9.28372,-100,10060,1247.26,0,37.92,7.93794,0,26.04,1.26622
0,0,-nan,0,0,-nan,0,0,-nan,0,0,-nan
