Minimum Sense Count,Maximum Sense Count,Mean Sense Count,Minimum Fitness,Maximum Fitness,Mean Fitness,Minimum Guess0 Count,Maximum Guess0 Count,Mean Guess0 Count,Minimum Guess1 Count,Maximum Guess1 Count,Mean Guess1 Count
0,52.14,10.7009,-100,85,51.127,0,37.64,6.60536,0,31.64,8.12008
0,40.34,10.5477,-100,83,48.816,0,37.92,6.33158,0,30.24,8.46338
0,62.88,11.0218,-100,81,50.938,0,37.62,6.57504,0,38.6,8.08298
0,66.42,11.0019,-100,88,51.259,0,37.64,6.44536,0,42.56,8.89108
0,56.26,11.3223,-100,81,50.535,0,55.74,6.9456,0,35.84,8.25788
0,49.36,11.2373,-100,86,51.82,0,48.86,7.11452,0,50.92,8.51826
0,50.86,10.941,-100,86,50.111,0,35.98,6.65964,0,35.96,8.96056
0,51.02,11.1212,-100,82,49.507,0,47.32,7.0043,0,53.18,8.3021
0,55.1,10.7699,-100,83,47.928,0,47.98,6.99778,0,51.62,8.12448
0,49.2,10.951,-100,83,49.03,0,47.84,6.77674,0,43.26,8.23116
0,48.94,10.4869,-100,82,48.337,0,49.38,6.76072,0,76.52,8.17862
0,49.5,10.1526,-100,81,46.563,0,37.46,6.51614,0,41.56,7.7167
0,47.14,10.3115,-100,80,48.153,0,36.32,6.57094,0,45.6,8.21968
0,57.38,10.29,-100,84,50.59,0,37.04,6.724,0,37.66,8.53608
0,58.04,10.3931,-100,86,49.701,0,42.06,6.54812,0,35.56,8.52748
0,83.62,10.2162,-100,81,47.144,0,41.46,6.46744,0,35.52,7.85476
0,57.8,10.1692,-100,81,48.653,0,41.48,6.90874,0,35.04,7.38012
0,69.8,10.309,-100,82,49.459,0,58.98,6.94238,0,29.28,7.77576
0,70.38,10.2548,-100,83,49.314,0,42.32,7.0246,0,31.38,7.9366
0,50.6,10.2692,-100,82,50.23,0,37.42,6.97476,0,43.46,7.99712
0,37.28,10.086,-100,84,49.85,0,36.14,6.71548,0,34.24,8.23228
0,37.56,10.2682,-100,82,49.382,0,37.2,7.10012,0,36.12,7.69024
0,63.92,9.96424,-100,83,47.573,0,49.28,6.87306,0,46.56,7.21346
0,76.22,9.41034,-100,83,46.522,0,72.76,6.90572,0,46.34,7.4314
0,37.22,9.39212,-100,86,49.965,0,71.18,7.08514,0,46.22,7.7705
0,30.4,9.3865,-100,86,47.897,0,59.56,6.74184,0,46.92,7.98656
0,40.12,9.23474,-100,82,48.541,0,49.64,6.7319,0,36.74,7.16438
0,29.88,9.5557,-100,82,48.534,0,49.6,6.91088,0,33.92,7.37608
0,41.76,9.28146,-100,84,50.878,0,49.3,6.7075,0,45.2,8.1183
0,37.28,9.49302,-100,84,50.81,0,47.62,7.21872,0,44.94,7.66676
0,33.7,9.13842,-100,85,49.457,0,37.06,6.73068,0,38.5,7.70326
0,39.94,9.39072,-100,86,47.961,0,43.58,6.94932,0,34.82,7.46552
0,37.98,9.27462,-100,81,48.393,0,43.38,6.60952,0,35.16,6.94578
0,51.74,8.8961,-100,87,51.103,0,43.66,6.71524,0,39.82,6.6797
0,43.36,8.99772,-100,83,50.496,0,43.44,6.78168,0,38.5,7.13902
0,42.32,8.72934,-100,81,47.889,0,40.96,6.80198,0,38.5,6.23022
0,47.68,8.85456,-100,85,49.919,0,37.36,7.03212,0,32.72,7.13294
0,38.26,8.87604,-100,82,51.796,0,40.28,6.85898,0,36.04,6.88722
0,29.82,8.93232,-100,85,51.123,0,43.52,6.89642,0,35.92,6.19638
0,37.04,8.90462,-100,80,50.518,0,43.26,7.28882,0,34.86,6.613
0,30.96,9.0794,-100,82,48.051,0,49.62,7.07976,0,38.64,6.20338
0,37.02,8.91716,-100,85,51.178,0,37.94,7.11854,0,38.64,6.2468
0,31.74,9.32306,-100,80,52.246,0,36.74,7.20264,0,37.9,6.63426
0,38.56,8.80386,-100,82,48.32,0,49.72,7.40182,0,39.88,5.99696
0,31.26,8.98958,-100,82,52.958,0,37.24,7.4114,0,35.56,6.20848
0,46.76,9.23282,-100,81,48.908,0,32.64,7.1014,0,34.92,5.95374
0,46.68,9.31476,-100,80,50.223,0,59.62,6.64976,0,34.86,5.44112
0,51.14,9.12304,-100,78,49.4,0,42.54,6.68608,0,34.16,5.2408
0,35.48,8.72408,-100,81,48.75,0,42.44,6.78876,0,37.74,5.18622
0,40.34,9.09716,-100,83,47.755,0,37.64,6.87136,0,32.24,5.62592
0,76.56,9.38784,-100,83,49.207,0,50,7.36932,0,32.48,5.29768
0,65.8,9.13258,-100,83,49.092,0,36.64,7.1213,0,35.48,5.43512
0,40.54,9.1866,-100,80,50.412,0,43.22,7.3449,0,37.34,5.67946
0,51.06,8.90192,-100,78,46.101,0,48.88,7.12854,0,35.3,5.80766
0,42.02,8.98272,-100,85,48.18,0,50.24,7.51548,0,35.6,6.03046
0,29.84,8.88872,-100,85,46.849,0,42.94,7.59482,0,28.12,6.14288
0,32.1,9.1048,-100,82,45.637,0,39.92,7.14982,0,33.4,5.92726
0,35.24,9.07712,-100,84,48.056,0,37.58,7.38914,0,31.04,6.035
0,52.58,9.00998,-100,81,46.573,0,37.92,7.4644,0,30.58,6.56522
0,41.2,8.86816,-100,86,47.6,0,49.16,7.28808,0,36.82,6.64028
0,54.34,8.98454,-100,87,52.174,0,49.14,7.32658,0,33.12,7.3997
0,54.66,8.97474,-100,81,47.87,0,42.42,7.43098,0,37.26,7.39864
0,38.28,9.02246,-100,81,48.529,0,42.14,7.53492,0,37.82,7.39786
0,38.74,8.83642,-100,86,50.727,0,42.28,7.48208,0,44.66,7.55994
0,44.7,9.00834,-100,82,49.792,0,42.2,7.47206,0,29.48,6.4934
0,66.48,8.86736,-100,78,47.877,0,42.02,7.09274,0,37.08,6.55196
0,54.38,8.9939,-100,84,48.099,0,42.18,7.15396,0,37.86,6.82644
0,54,9.0944,-100,84,49.815,0,42.32,7.19518,0,35.68,6.82422
0,36.8,9.11968,-100,83,50.453,0,42.06,7.13014,0,36.12,7.83828
0,36.42,9.15584,-100,83,49.085,0,43.66,6.97818,0,37.1,8.10518
0,31.8,9.01488,-100,81,48.725,0,43.46,7.06972,0,38.22,7.75526
0,36.1,8.89884,-100,81,49.049,0,44.28,6.61092,0,50,8.45408
0,36.96,9.08678,-100,77,49.117,0,44.72,6.92606,0,42.32,8.52912
0,39.78,9.07694,-100,85,50.764,0,49.64,6.79428,0,55.02,8.53776
0,40.8,8.70866,-100,80,46.424,0,36.96,6.50484,0,54.78,8.12036
0,47.4,8.88934,-100,82,48.295,0,37.22,6.71704,0,55.08,8.54626
0,47.24,8.82066,-100,84,49.7,0,36.38,6.5762,0,41.86,8.37674
0,47.3,8.78146,-100,81,47.743,0,36.28,6.37948,0,35.94,7.9325
0,46.58,8.9373,-100,80,50.251,0,48.18,6.33776,0,35.34,8.13794
0,29.06,9.02838,-100,85,52.087,0,39.6,6.70138,0,59.26,9.09544
0,35.04,8.67366,-100,83,49.478,0,39.32,6.01118,0,47.34,9.20782
0,37.38,9.10336,-100,84,48.665,0,34.6,6.12808,0,34.7,8.97554
0,34.38,9.17658,-100,85,52.533,0,29.16,6.45406,0,61.94,8.74064
0,44.7,9.09676,-100,81,48.965,0,41.5,6.03508,0,39.28,8.86616
0,46.16,9.07182,-100,82,50.67,0,48.1,6.18074,0,38.04,8.16788
0,47.34,9.11964,-100,83,50.046,0,57.84,6.24918,0,73.74,7.69332
0,76.48,9.1138,-100,83,50.536,0,56.88,5.92836,0,73.62,8.37032
0,55.04,9.34396,-100,82,52.038,0,36.98,5.95532,0,73.44,8.45074
0,50.52,9.64906,-100,81,51.863,0,51.06,6.28554,0,41.66,7.75714
0,39.7,9.66048,-100,84,52.373,0,37.1,5.90438,0,41.16,8.48598
0,45.62,9.01306,-100,85,49.723,0,36.96,5.73284,0,45.92,7.9337
0,39.06,9.23154,-100,81,49.232,0,36.74,5.76754,0,45,8.25536
0,35.5,9.20418,-100,86,49.67,0,37.62,5.74782,0,43.5,7.43026
0,31.92,8.9493,-100,84,48.365,0,37.4,5.63898,0,35.66,7.21678
0,36.84,9.39832,-100,81,52.564,0,36.98,5.60604,0,35.3,7.2884
0,40.5,9.74008,-100,81,50.16,0,37.5,6.01678,0,49.66,6.39978
0,36.84,9.19638,-100,81,49.486,0,41.3,5.74758,0,36.78,6.62448
0,36.7,9.0215,-100,82,50.099,0,40.64,5.64772,0,41.16,6.52656
0,38.74,9.22662,-100,81,49.659,0,39.72,5.5316,0,40.74,6.40638
0,39.26,9.36472,-100,80,51.26,0,37.28,5.53606,0,35.54,6.84666
0,40.18,9.37068,-100,83,50.505,0,36.92,5.64622,0,50.8,6.43302
0,42,9.47932,-100,82,46.98,0,49.16,5.80494,0,51.2,6.03384
0,49.56,9.25442,-100,81,49.383,0,49.06,5.5282,0,50.8,5.82382
0,39.48,9.2422,-100,80,47.347,0,38.42,5.43994,0,36.92,5.2311
0,41.98,9.69114,-100,81,48.086,0,37.06,5.50882,0,35.9,5.40776
0,41.9,9.80368,-100,85,50.326,0,38.42,5.60774,0,33.56,5.52082
0,42.08,10.0145,-100,80,47.473,0,38.54,5.69492,0,29.88,5.57578
0,48.26,10.1045,-100,85,51.955,0,38.6,5.87838,0,33.42,6.19242
0,48.94,10.0818,-100,86,50.499,0,44.56,5.95132,0,43.88,6.46696
0,44.18,10.2047,-100,81,49.619,0,39.12,5.79552,0,42.46,6.2853
0,48.34,9.99556,-100,81,47.326,0,36.86,5.90686,0,38.32,6.0689
0,48.68,10.431,-100,84,52.228,0,37.22,5.8975,0,33.56,6.3258
0,36.86,10.253,-100,82,51.608,0,37.22,5.97522,0,30.2,6.11906
0,45.66,9.4618,-100,81,47.695,0,37.2,5.79226,0,32.56,6.06794
0,37.7,9.8469,-100,82,49.474,0,36.46,6.23308,0,28.18,5.71794
0,38.68,9.8247,-100,85,50.655,0,36.62,6.18272,0,33.54,6.16808
0,37.42,10.1048,-100,86,50.94,0,37.18,6.55302,0,34.34,6.33782
0,76.4,10.1248,-100,83,49.092,0,36.96,6.40786,0,30.22,6.50406
0,50.72,10.3357,-100,82,48.332,0,39.28,6.57558,0,36.4,6.51406
0,40.72,10.4929,-100,84,50.674,0,50.78,6.5492,0,35.72,6.92448
0,33.18,10.5885,-100,78,48.704,0,41.44,6.66032,0,40.92,6.65044
0,45.36,10.7212,-100,85,50.864,0,41.46,6.49766,0,33.78,6.29856
0,45.06,10.8031,-100,83,48.994,0,41.66,6.4784,0,34.7,6.09684
0,50.42,10.7216,-100,82,46.093,0,41.44,6.46688,0,32.26,5.42256
0,44.96,11.3018,-100,84,48.492,0,37.32,6.52996,0,29.72,5.46716
0,41.04,11.2341,-100,86,47.524,0,36.58,6.23286,0,32.96,5.84922
0,44.66,11.4449,-100,83,47.322,0,37.36,6.41742,0,32.12,5.68656
0,42.22,11.8682,-100,85,50.242,0,37.88,6.59466,0,31.76,5.5684
0,44.86,11.6913,-100,83,50.012,0,36.74,6.60258,0,32.62,5.80308
0,41.4,11.4514,-100,83,48.653,0,36.04,6.63498,0,35.16,5.24716
0,41.38,11.7001,-100,83,49.053,0,39.34,6.65872,0,29.36,5.24264
0,50.32,11.4342,-100,86,50.01,0,36.02,6.8156,0,28.14,5.25424
0,45.18,11.4598,-100,88,49.305,0,34.34,6.76246,0,33.9,5.3822
0,43.68,11.4064,-100,83,49.618,0,43.1,6.86926,0,35.78,5.11906
0,56.56,11.4181,-100,88,46.683,0,40.88,6.99068,0,45.26,5.25784
0,38.04,11.3175,-100,83,47.655,0,37.52,6.85032,0,33.24,5.239
0,39,11.8552,-100,82,51.053,0,36.72,6.86012,0,31.9,5.33282
0,37.52,11.6562,-100,85,48.332,0,42.14,7.0041,0,33.72,5.5936
0,40.7,11.834,-100,85,49.583,0,37.56,6.65706,0,33.28,5.35658
0,40.92,10.905,-100,82,45.989,0,44.7,6.52206,0,36.32,5.32364
0,41.02,11.3752,-100,81,46.728,0,44.7,6.71672,0,34.68,5.5744
0,44.48,11.2009,-100,87,50.299,0,44.78,6.8383,0,34.8,5.5998
0,42.64,10.9922,-100,83,46.894,0,41.1,6.5664,0,33.64,5.65612
0,49.34,11.1701,-100,85,48.095,0,44.84,6.4423,0,33.84,5.65482
0,39.12,11.6522,-100,81,49.972,0,41.14,6.41004,0,42.06,5.73624
0,46.76,11.4169,-100,85,46.747,0,36.42,6.5349,0,33.2,5.91234
0,46.66,11.5168,-100,83,49.109,0,36.5,6.47664,0,37.14,5.5828
0,45.46,10.9677,-100,82,45.607,0,36.56,6.54374,0,36.54,5.52176
0,44.52,11.1541,-100,81,48.96,0,37.44,6.5269,0,36.54,5.8631
0,65.1,10.8498,-100,83,48.618,0,35.32,6.16826,0,34.34,5.70448
0,41.46,11.0277,-100,84,49.933,0,41.22,6.39414,0,29.4,5.41198
0,37.94,10.7789,-100,79,47.311,0,44.58,6.29444,0,29.38,5.22432
0,40.88,11.3454,-100,80,48.099,0,49.94,5.97134,0,28.62,5.35282
0,40.82,11.5581,-100,86,48.735,0,41.6,6.06214,0,29.18,5.20472
0,45.12,11.653,-100,82,49.43,0,44.32,6.2336,0,24.66,5.03306
0,46.04,11.4642,-100,83,48.063,0,36.56,6.27338,0,33.66,4.8495
0,39.9,11.4443,-100,85,47.554,0,37.42,6.20798,0,30.02,4.65458
0,40.14,11.5057,-100,82,47.967,0,35.4,6.03352,0,36.5,4.57636
0,38.5,11.4647,-100,81,48.302,0,45.1,6.18946,0,30.22,4.54928
0,56.76,11.5509,-100,84,47.674,0,44.76,6.14516,0,38.26,4.3128
0,60.56,11.7357,-100,85,46.457,0,36.96,5.9019,0,32.54,4.39986
0,52.62,11.9113,-100,83,48.87,0,42.08,6.34718,0,29.14,4.45834
0,47.62,11.7689,-100,84,48.152,0,46.52,6.32212,0,41.98,4.2551
0,49.34,12.2178,-100,83,50.372,0,36.58,5.97908,0,34.88,4.37474
0,49.56,11.6701,-100,83,49.017,0,36.9,5.96348,0,31.62,4.43782
0,49.64,11.6413,-100,88,49.403,0,35.14,5.77004,0,31.28,4.16172
0,47.28,11.8407,-100,82,47.275,0,36.6,5.63232,0,28.96,4.1368
0,47.08,11.7653,-100,84,49.641,0,49.1,5.88246,0,27.96,3.88892
0,40.04,12.1799,-100,85,50.109,0,49.44,5.89392,0,38.22,4.08864
0,50.38,12.4293,-100,85,47.205,0,36.76,5.78474,0,42.04,3.83918
0,38.68,12.538,-100,84,49.52,0,35.1,5.75488,0,41.48,4.13902
0,40.4,12.0441,-100,82,51.594,0,36.28,5.8624,0,23.88,3.61892
0,43.44,11.8952,-100,84,50.182,0,37.1,5.82146,0,23.14,3.77724
0,44.2,11.8745,-100,82,51.215,0,35.24,5.84784,0,26.64,3.9372
0,44.4,11.3052,-100,80,48.799,0,48.8,5.93938,0,39.6,3.95416
0,47.9,11.6849,-100,85,50.793,0,49,5.9833,0,25.26,4.13482
0,43.4,11.7241,-100,82,47.834,0,49.8,5.93462,0,30.86,4.03378
0,59.72,11.4837,-100,86,51.252,0,42.4,5.72402,0,32,4.12696
0,49.56,10.941,-100,85,51.743,0,49.22,5.99512,0,32.58,4.29124
0,44.32,10.8068,-100,83,48.179,0,72.12,6.14702,0,38.04,4.09218
0,55.86,10.6926,-100,81,48.274,0,42.42,5.86216,0,31.84,4.09022
0,45.78,10.7637,-100,83,50.762,0,41.92,6.2095,0,36.1,4.23108
0,50.1,10.4567,-100,87,47.002,0,41.7,6.04164,0,37.44,4.07412
0,47.14,11.0516,-100,82,50.238,0,47.32,6.08744,0,34.82,3.96098
0,47.76,10.8677,-100,84,48.502,0,49.02,6.19058,0,34.64,3.72034
0,44.98,11.1792,-100,86,49.854,0,49.18,6.17072,0,37.56,3.68418
0,49.3,11.3756,-100,81,50.744,0,49.02,6.12728,0,38.76,3.6899
0,49.92,11.3336,-100,84,51.739,0,55,6.37552,0,36.04,4.23446
0,39.32,11.4942,-100,83,48.696,0,30.06,6.43212,0,28.82,3.52624
0,44.3,11.6063,-100,83,51.787,0,36.46,6.63282,0,46.8,3.46032
0,42.8,11.4215,-100,84,50.188,0,37.06,6.4912,0,31.14,3.73144
0,38.78,11.5566,-100,84,49.175,0,37.08,6.25718,0,28.2,3.77854
0,43.76,11.4381,-100,81,49.445,0,32.66,6.36602,0,27.5,3.63222
0,45,11.347,-100,83,49.596,0,32.7,6.344,0,27.24,3.78566
0,44.6,11.4903,-100,84,50.19,0,36.94,6.25404,0,33.68,3.90328
0,42.76,10.9025,-100,85,49.416,0,37.1,6.12192,0,39.62,4.27432
0,44.12,11.3028,-100,83,49.915,0,48.3,6.3176,0,31.38,4.43734
0,49.4,11.803,-100,83,48.568,0,48.44,6.15538,0,31.2,4.14544
0,45.88,11.6423,-100,85,48.948,0,48.22,6.26218,0,35.72,4.22974
0,46.12,11.7747,-100,82,48.696,0,43.08,6.01768,0,34.78,4.28292
0,50.38,11.8957,-100,84,48.974,0,51.1,6.1028,0,49.2,4.33666
0,45.92,11.7106,-100,85,50.787,0,32.68,6.14622,0,30.64,4.1389
0,46.02,11.9768,-100,82,52.902,0,35.34,6.09718,0,33.46,4.26568
0,46.42,11.2473,-100,84,45.879,0,52.32,5.98684,0,34.62,3.95234
0,44.96,11.0201,-100,84,45.508,0,52.54,5.8871,0,29.54,3.80266
0,39.46,11.2041,-100,82,46.216,0,34.92,5.84952,0,28.86,3.84126
0,46.44,10.9283,-100,82,46.962,0,33.88,5.83864,0,32.68,4.0069
0,44.72,10.9067,-100,80,47.36,0,32.84,5.91666,0,37.84,4.05818
0,44.9,11.1261,-100,83,49.721,0,36.82,6.0048,0,30.18,3.79718
0,44.98,11.1516,-100,80,50.263,0,31.52,5.97352,0,32.52,3.86576
0,45.44,11.293,-100,86,51.343,0,34.56,5.94706,0,38.04,4.26818
0,45.22,11.2861,-100,85,50.331,0,32.18,5.92982,0,36.84,3.9225
0,45.1,11.3172,-100,81,54.223,0,35.14,6.16836,0,41,4.1849
0,43.54,10.7097,-100,85,50.067,0,48.98,5.78876,0,48.18,4.5082
0,44.66,10.9582,-100,86,50.901,0,45.54,5.63336,0,38.86,4.70722
0,42.98,11.2216,-100,82,50.383,0,37.3,5.90224,0,33.78,4.23224
0,43.74,11.319,-100,84,51.585,0,45.92,5.80834,0,48.52,4.24584
0,42.66,11.2532,-100,87,51.41,0,36.4,5.83368,0,47.78,4.4861
0,39.8,11.0555,-100,83,51.887,0,37.24,5.9451,0,44.66,3.8403
0,44.42,11.5866,-100,80,50.186,0,37.44,5.76032,0,27.52,3.30816
0,45.42,11.7688,-100,81,50.789,0,37.74,5.77156,0,40.64,3.13566
0,45.1,11.809,-100,83,51.475,0,37.54,6.06336,0,28.28,2.99746
0,46.38,11.8314,-100,86,53.029,0,40.36,6.21662,0,45.06,3.0937
0,43.08,10.9927,-100,81,46.92,0,43.12,5.74836,0,29.46,3.01514
0,43.28,11.5711,-100,83,49.788,0,33.88,6.18124,0,30.4,2.9679
0,43.08,11.3938,-100,84,50.76,0,58.54,6.4266,0,29.8,3.10752
0,42.42,11.037,-100,83,49.548,0,38.08,6.12708,0,34.24,3.1369
0,44.86,10.9668,-100,82,48.153,0,49.62,6.0491,0,29.94,3.26804
0,46.16,10.9604,-100,80,50.553,0,55.36,6.23486,0,37.16,3.51938
0,43.86,11.0709,-100,82,48.263,0,55.54,6.31562,0,37.48,3.35556
0,43,11.2185,-100,85,51.503,0,55.36,6.25342,0,37.28,3.32574
0,43.82,11.9382,-100,82,52.293,0,50.78,6.2045,0,37.12,3.37726
0,44.62,12.2765,-100,89,52.653,0,46.32,6.57894,0,37.06,3.18442
0,45.52,12.0435,-100,88,53.283,0,38.2,6.5274,0,29.56,3.3121
0,43.56,11.9923,-100,84,51.103,0,42.88,6.6013,0,26.02,3.26022
0,44.98,11.9937,-100,85,52.014,0,50.22,6.7498,0,40.94,3.3311
0,43.9,11.6894,-100,83,53.383,0,38.06,6.59112,0,26.22,3.3678
0,43.46,11.9122,-100,82,52.725,0,42.34,6.48232,0,25.26,3.35594
0,42.82,12.0214,-100,84,55.915,0,60.66,6.56256,0,27.44,4.03352
0,45.58,12.5895,-100,84,57.528,0,60.06,6.61448,0,27.86,3.84938
0,41.92,12.2325,-100,84,56.812,0,60.06,6.07792,0,27.4,4.03914
0,48.44,12.0484,-100,81,56.274,0,59.9,6.25368,0,48.52,3.94818
0,43.94,11.3967,-100,84,55.935,0,60.22,6.57764,0,29.42,4.31974
0,47.74,11.1028,-100,86,57.143,0,34.2,6.2198,0,38.84,4.6619
0,48.04,11.0427,-100,83,54.863,0,48.64,5.67136,0,38.5,4.49252
0,45.14,11.0193,-100,82,53.569,0,49.36,5.69278,0,38.58,4.72798
0,53.16,11.0681,-100,84,54.828,0,49.08,5.88584,0,38.48,4.68802
0,46.1,10.526,-100,83,54.561,0,48.76,5.97684,0,38.72,4.67264
0,41.14,10.2881,-100,82,52.72,0,34.8,5.93402,0,25.88,4.73628
0,40.58,10.8888,-100,84,54.37,0,35.06,5.7812,0,33.22,4.3009
0,46.02,11.1828,-100,84,55.265,0,41.7,6.17156,0,36.84,4.62222
0,48.54,11.2301,-100,85,52.998,0,37.12,5.85614,0,32.66,4.43496
0,61.24,11.2601,-100,84,54.291,0,49.98,5.4488,0,37.5,4.61984
0,45.92,11.5134,-100,83,54.791,0,43.16,5.86932,0,37.26,4.30166
0,43.82,11.4835,-100,84,56.099,0,42.88,6.0108,0,29.38,4.11512
0,44.48,11.6658,-100,85,55.127,0,36.92,5.80006,0,24.8,4.39068
0,56,12.0759,-100,84,54.947,0,32.56,5.34494,0,25.48,4.04756
0,55.62,12.3327,-100,81,55.325,0,50.12,5.52114,0,32.16,4.22762
0,55.5,12.1569,-100,87,57.91,0,59.06,5.63934,0,25.14,4.2698
0,55.38,11.9822,-100,82,56.53,0,32.46,5.46212,0,27.38,4.78452
0,55.7,12.5851,-100,83,53.485,0,32.28,5.6321,0,34.32,4.51786
0,56.06,13.137,-100,83,55.279,0,33.66,5.74072,0,29.34,4.62904
0,44.68,13.088,-100,82,55.709,0,49.42,5.63958,0,36.02,4.4843
0,44.36,12.7161,-100,85,55.373,0,50.1,5.7022,0,24.48,4.39356
0,42.14,13.4529,-100,89,56.073,0,49.96,5.44838,0,29.08,4.00938
0,41.92,14.7667,-100,85,56.812,0,42.6,5.96548,0,29.44,3.491
0,43.32,14.9305,-100,84,58.055,0,75.58,6.03134,0,38.3,3.43316
0,40.12,15.9553,-100,85,58.453,0,36.72,5.73268,0,28.74,3.33672
0,39.94,16.1195,-100,82,55.925,0,46.98,6.27806,0,23.62,3.21432
0,40.94,16.6324,-100,85,59.167,0,47.42,6.0004,0,24.26,3.49148
0,44.48,17.1621,-100,87,59.328,0,59.42,6.192,0,38.24,3.3734
0,40.12,17.0583,-100,82,58.074,0,44.86,6.55856,0,25.96,3.57466
0,40.52,17.6155,-100,84,58.659,0,42.88,6.55066,0,22.76,3.2934
0,50.92,17.2074,-100,84,54.436,0,36.58,6.73366,0,37.34,3.21846
0,51.24,17.395,-100,82,58.826,0,35.14,6.32852,0,25.66,3.4095
0,50.9,18.0751,-100,84,61.43,0,52.5,6.94356,0,25.48,3.69798
0,54.8,18.2423,-100,85,62.111,0,48.62,7.09852,0,27.46,3.98828
0,48.04,17.233,-100,82,57.591,0,50.68,6.90024,0,30.44,3.98234
0,53.18,16.7695,-100,85,60.031,0,41,6.82162,0,50.26,4.34776
0,57.68,17.5592,-100,87,59.161,0,38.5,6.64572,0,32.2,4.2366
0,75.74,17.5206,-100,85,59.992,0,44.9,6.80044,0,32.52,4.06444
0,48.32,17.0127,-100,84,58.31,0,45.32,7.01668,0,29.92,3.66966
0,76.14,17.2645,-100,84,58.76,0,55.06,7.21788,0,25.26,3.74406
0,49.02,17.5098,-100,84,58.623,0,48.56,6.64066,0,30.3,4.08682
0,49.74,18.0012,-100,86,57.835,0,48.12,6.7209,0,38.02,4.0064
0,59.44,18.4101,-100,84,59.172,0,54.02,7.22758,0,49.14,3.80552
0,56.58,19.0635,-100,83,59.97,0,53.98,7.52588,0,49.16,3.55066
0,63.92,20.3026,-100,87,60.957,0,60.1,6.50902,0,35.78,3.48332
0,64.7,20.3579,-100,80,59.832,0,34.48,6.83894,0,19.36,3.3083
0,53.32,19.9749,-100,83,58.813,0,31.54,6.7627,0,23.52,3.34934
0,75,19.8486,-100,84,58.068,0,50.36,6.5456,0,30.08,3.52416
0,50.38,19.3356,-100,87,58.724,0,46.36,6.81774,0,21.24,3.4242
0,56.1,20.2711,-100,85,61.659,0,47.02,6.78576,0,24.76,3.57946
0,56.1,20.1981,-100,83,59.811,0,41.62,6.84388,0,26.54,3.39966
0,53,19.9645,-100,89,62.29,0,38.04,7.10756,0,31.72,3.47892
0,69.46,20.7021,-100,84,62.484,0,50.82,6.92898,0,36.42,3.4557
0,69.38,19.8331,-100,79,58.656,0,36.46,7.25698,0,36.52,3.3904
0,66.96,20.5624,-100,86,60.335,0,50.24,6.54592,0,25.52,3.31984
0,55.98,20.7572,-100,84,59.242,0,46.38,6.6819,0,26.02,3.27758
0,55.62,20.6994,-100,84,59.078,0,50.08,6.6691,0,37.6,3.4347
0,58.62,20.9728,-100,84,60.953,0,38.14,6.65688,0,37.5,3.38172
0,54.22,20.3893,-100,84,59.612,0,36.96,6.82588,0,37.48,3.51484
0,55.04,20.6414,-100,84,60.951,0,44.04,7.08126,0,37.44,3.62156
0,54.46,20.3149,-100,83,58.61,0,43.66,6.689,0,37.46,3.49794
0,55.86,20.7327,-100,83,58.969,0,42.8,6.83852,0,29.78,3.5227
0,55.86,20.4689,-100,84,58.733,0,51.48,6.95498,0,39.02,3.65086
0,60.34,21.6236,-100,85,60.241,0,53.24,6.39696,0,38.74,3.61096
0,51.38,21.6893,-100,82,59.481,0,49.98,5.94518,0,21.04,3.48644
0,47.74,20.9073,-100,81,58.837,0,47.82,6.03636,0,23.88,3.39168
0,67.88,22.3143,-100,86,60.832,0,36.48,6.20728,0,26.06,3.30726
0,50.48,22.4677,-100,85,62.02,0,33.94,6.2265,0,43.3,3.35308
0,54.42,21.72,-100,80,59.46,0,39.38,6.7423,0,43.36,3.2622
0,53.34,20.7367,-100,86,61.554,0,29.12,6.64506,0,30.72,3.3319
0,52.88,21.3443,-100,86,62.059,0,38,6.3023,0,30.98,3.23548
0,54.76,21.2117,-100,88,60.384,0,34.82,6.55532,0,42.72,3.14778
0,68.3,20.0986,-100,84,59.281,0,39.32,6.7131,0,31.18,3.2576
0,47,20.3243,-100,89,60.952,0,35.1,6.53072,0,31.2,3.28132
0,49.28,20.3474,-100,83,61.83,0,43.74,6.78668,0,34.02,3.41282
0,48.82,20.7941,-100,89,60.461,0,41.66,6.57844,0,33.94,3.36504
0,63.7,20.8144,-100,85,60.54,0,38.9,6.73774,0,24.92,2.9672
0,56.12,20.0723,-100,84,60.189,0,35.82,6.94356,0,25.26,3.08694
0,55.68,20.4292,-100,85,59.738,0,40.18,7.12086,0,20.8,2.8964
0,52.54,20.4851,-100,81,58.695,0,36.14,7.34634,0,22.16,2.92118
0,48.36,20.7898,-100,82,59.621,0,29.6,6.74058,0,24.06,2.95616
0,55.32,21.5892,-100,86,61.932,0,32.2,6.97706,0,29.38,2.94632
0,50.66,21.3923,-100,85,60.459,0,31.44,6.9021,0,17.38,2.95102
0,56.3,21.4914,-100,89,60.53,0,30.88,6.97214,0,21.8,3.08854
0,56.14,21.2771,-100,84,58.965,0,37.1,7.18726,0,50.52,3.14332
0,55.5,21.8634,-100,86,60.98,0,36.64,7.16222,0,43.2,3.22658
0,58.28,21.4513,-100,82,59.161,0,31.7,7.35258,0,22.12,3.22666
0,50.7,21.9605,-100,85,62.376,0,38.52,7.00548,0,37.68,3.37778
