Minimum Sense Count,Maximum Sense Count,Mean Sense Count,Minimum Fitness,Maximum Fitness,Mean Fitness,Minimum Function Calls,Maximum Function Calls,Mean Function Calls,Minimum Function Forks,Maximum Function Forks,Mean Function Forks,Minimum Function Calls & Forks,Maximum Function Calls & Forks,Mean Funciton Calls & Forks,Minimum Guess0 Count,Maximum Guess0 Count,Mean Guess0 Count,Minimum Guess1 Count,Maximum Guess1 Count,Mean Guess1 Count
0,75.36,22.1331,-100,104.75,69.9232,0,7884,1290.54,0,0,0,0,7884,1290.54,0,24,1.78722,0,81.46,7.74588
0,75.98,21.8874,-100,104.77,70.427,0,7852,1294.6,0,0,0,0,7852,1294.6,0,30.4,1.77044,0,81.56,8.48408
0,65.76,21.8418,-100,104.73,70.4053,0,8022,1280.45,0,0,0,0,8022,1280.45,0,23.28,1.72738,0,81.06,8.08616
0,77.9,21.9034,-100,104.8,69.4329,0,4008,1264.4,0,0,0,0,4008,1264.4,0,54.52,1.8505,0,81.12,8.03266
0,78.22,22.3836,-100,104.8,70.5264,0,4009,1259.79,0,0,0,0,4009,1259.79,0,54.44,2.0079,0,81.24,7.87098
0,53.68,21.8906,-100,104.73,70.4471,0,7431,1263.33,0,0,0,0,7431,1263.33,0,38.08,2.01356,0,108.34,8.09026
0,75.94,21.6647,-100,104.72,69.2357,0,7600,1260.36,0,0,0,0,7600,1260.36,0,54.22,1.78084,0,107.9,7.9903
0,77.56,21.6211,-100,104.8,69.4088,0,8064,1245.22,0,0,0,0,8064,1245.22,0,54.3,2.03974,0,81.26,7.91926
0,77.34,21.2243,-100,104.8,68.2865,0,4013,1203.62,0,0,0,0,4013,1203.62,0,54.32,1.97672,0,81.28,7.60068
0,52.52,21.5323,-100,104.77,70.3466,0,7912,1253.12,0,0,0,0,7912,1253.12,0,54.4,1.93462,0,80.98,8.41224
0,52.88,21.029,-100,104.69,70.8787,0,7945,1261.98,0,0,0,0,7945,1261.98,0,32.7,1.87894,0,96.88,8.55714
0,75.12,21.2529,-100,104.77,68.5987,0,7496,1236.61,0,0,0,0,7496,1236.61,0,32.16,2.14918,0,80.78,7.67162
0,73.36,21.0508,-100,104.65,70.8046,0,8046,1255.46,0,0,0,0,8046,1255.46,0,40.84,1.96558,0,81.74,8.33246
0,75.06,21.2872,-100,104.84,69.9781,0,7680,1236.91,0,0,0,0,7680,1236.91,0,40.26,2.11132,0,81.48,8.0367
0,78.64,22.0551,-100,104.8,69.8218,0,4012,1246.28,0,0,0,0,4012,1246.28,0,32.16,1.99458,0,107.46,7.7673
0,77.94,21.497,-100,99,68.018,0,8028,1266.33,0,0,0,0,8028,1266.33,0,21.8,1.74496,0,81.1,8.4232
0,78.14,20.6632,-100,99,66.964,0,8104,1294.69,0,0,0,0,8104,1294.69,0,32.14,1.64984,0,81.52,9.22744
0,77.38,21.2589,-100,104.82,70.9711,0,5337,1254.11,0,0,0,0,5337,1254.11,0,19.94,1.81732,0,81.22,8.4396
0,77.9,21.7582,-100,104.71,70.8137,0,8069,1295.63,0,0,0,0,8069,1295.63,0,30.9,1.819,0,81.24,8.1356
0,75.02,22.1342,-100,104.74,70.2038,0,8057,1326.49,0,0,0,0,8057,1326.49,0,24.46,1.81794,0,81.08,8.13664
0,77.54,22.5508,-100,104.71,71.965,0,7750,1316.07,0,0,0,0,7750,1316.07,0,21.74,1.85146,0,81.56,7.91414
0,58.22,22.7262,-100,104.81,71.1538,0,5369,1290.9,0,0,0,0,5369,1290.9,0,21.9,1.8974,0,81.18,7.77782
0,58.16,22.7565,-100,104.84,70.2188,0,7868,1357.78,0,0,0,0,7868,1357.78,0,41.14,1.903,0,80.82,9.00104
0,51.66,22.7464,-100,104.86,69.5356,0,8041,1380.03,0,0,0,0,8041,1380.03,0,40.18,1.83116,0,107.8,9.71716
0,78.2,22.807,-100,104.6,67.9846,0,8042,1357.99,0,0,0,0,8042,1357.99,0,30.1,1.85484,0,81.5,9.09296
0,78.28,22.1851,-100,104.71,68.7085,0,4033,1345.5,0,0,0,0,4033,1345.5,0,31.94,1.72978,0,81.72,9.5273
0,62.64,21.9664,-100,104.85,69.5745,0,4037,1336.04,0,0,0,0,4037,1336.04,0,33,1.84936,0,108.16,10.6234
0,78.66,22.4014,-100,104.79,71.0458,0,8052,1335.48,0,0,0,0,8052,1335.48,0,34.14,1.81576,0,108.62,9.7422
0,79.44,22.6465,-100,104.79,70.1958,0,7861,1326.84,0,0,0,0,7861,1326.84,0,32.94,1.9299,0,108.34,9.2021
0,79.48,22.8637,-100,104.83,71.3597,0,7930,1350.38,0,0,0,0,7930,1350.38,0,30.68,2.03314,0,108.86,9.42626
0,79.3,22.3166,-100,104.86,71.534,0,4011,1305.99,0,0,0,0,4011,1305.99,0,30.22,1.84208,0,107.64,9.34472
0,79.56,21.8246,-100,104.86,72.9831,0,7583,1350.69,0,0,0,0,7583,1350.69,0,40.04,1.9664,0,108.48,10.0901
0,79.58,21.8415,-100,104.85,71.9826,0,5350,1302.99,0,0,0,0,5350,1302.99,0,39.98,1.94892,0,108.12,8.87038
0,78.48,21.5107,-100,99,72.384,0,4015,1297.99,0,0,0,0,4015,1297.99,0,31.76,1.78976,0,107.72,8.98774
0,78.16,21.5282,-100,104.8,70.0238,0,5371,1306.82,0,0,0,0,5371,1306.82,0,33.26,1.69098,0,108.48,9.05396
0,77.14,21.7219,-100,104.86,70.4109,0,4012,1299.78,0,0,0,0,4012,1299.78,0,33.02,1.8127,0,108.08,9.18792
0,75.8,21.2158,-100,104.84,70.6008,0,5407,1313.46,0,0,0,0,5407,1313.46,0,27.32,1.76214,0,108.54,9.74916
0,76.76,21.8016,-100,104.78,70.3249,0,5317,1323.45,0,0,0,0,5317,1323.45,0,40.02,1.7116,0,107.94,9.7051
0,75.9,21.8709,-100,104.76,71.7428,0,5345,1317.19,0,0,0,0,5345,1317.19,0,40.2,1.90182,0,108.14,9.42686
0,76.42,21.8624,-100,104.83,71.6613,0,5339,1325.68,0,0,0,0,5339,1325.68,0,25.3,1.74094,0,108.92,9.15672
0,75.2,21.4756,-100,104.77,70.6555,0,5403,1328.38,0,0,0,0,5403,1328.38,0,49.42,1.74148,0,108.1,9.59264
0,81.36,20.7979,-100,104.74,69.1584,0,7976,1337.44,0,0,0,0,7976,1337.44,0,64.72,1.9909,0,108.26,9.91746
0,77.76,21.3592,-100,99,69.601,0,8072,1317.18,0,0,0,0,8072,1317.18,0,63.56,1.87278,0,108.36,8.85086
0,74.26,21.4883,-100,104.82,71.2016,0,5350,1334.13,0,0,0,0,5350,1334.13,0,65.22,1.71122,0,109.1,9.81014
0,76.16,21.6452,-100,104.74,68.873,0,8088,1357.45,0,0,0,0,8088,1357.45,0,31.84,1.64354,0,109.08,9.57566
0,75.98,21.8586,-100,104.62,71.4951,0,7858,1333.52,0,0,0,0,7858,1333.52,0,31.74,1.70798,0,107.56,9.29554
0,77.22,22.1722,-100,104.81,72.095,0,7884,1315.2,0,0,0,0,7884,1315.2,0,27.7,1.85582,0,81.7,8.67224
0,73.94,21.5575,-100,104.82,71.0292,0,8078,1308.59,0,0,0,0,8078,1308.59,0,37.3,1.82206,0,107.92,8.68504
0,78.66,22.1199,-100,104.48,71.8465,0,8021,1311.49,0,0,0,0,8021,1311.49,0,38.88,1.86578,0,108.06,8.6935
0,78.06,22.095,-100,104.76,72.6505,0,7883,1315.01,0,0,0,0,7883,1315.01,0,21.58,1.70962,0,108.06,8.97476
0,77.58,22.1861,-100,104.81,73.0785,0,4022,1292.87,0,0,0,0,4022,1292.87,0,29.22,1.8518,0,108.44,8.7006
0,75.24,21.8711,-100,104.82,70.8522,0,7643,1339.08,0,0,0,0,7643,1339.08,0,40.26,1.74046,0,108.46,9.4683
0,51.88,22.3073,-100,104.82,70.9931,0,7991,1328.07,0,0,0,0,7991,1328.07,0,53.44,1.7966,0,108.3,8.98224
0,77.8,22.3806,-100,104.81,72.0873,0,8059,1288.11,0,0,0,0,8059,1288.11,0,23.12,1.75456,0,108.48,8.89776
0,77.24,22.3177,-100,104.76,72.1365,0,5355,1294.79,0,0,0,0,5355,1294.79,0,21.5,1.69642,0,108.18,8.80072
0,52.02,21.8583,-100,99,72.018,0,5321,1314.22,0,0,0,0,5321,1314.22,0,37.76,1.75172,0,108.66,9.36706
0,52.54,22.2716,-100,104.79,72.4445,0,5317,1342.49,0,0,0,0,5317,1342.49,0,40.7,1.71024,0,107.94,9.53264
0,78.48,22.2941,-100,104.88,72.0445,0,5370,1325.23,0,0,0,0,5370,1325.23,0,14.38,1.67114,0,107.5,9.35282
0,53.02,22.0486,-100,104.79,70.983,0,4027,1283.86,0,0,0,0,4027,1283.86,0,26.26,1.75858,0,81.46,8.90112
0,63.1,22.2234,-100,99,72.083,0,7973,1316.18,0,0,0,0,7973,1316.18,0,40.4,1.76104,0,81.4,9.19258
0,78.48,22.6864,-100,104.49,70.8155,0,5369,1331.2,0,0,0,0,5369,1331.2,0,40.68,1.68028,0,81.12,9.37882
0,62.92,22.9068,-100,104.8,70.1108,0,7958,1319.25,0,0,0,0,7958,1319.25,0,40.6,1.85214,0,81.44,9.21596
0,63.84,22.9358,-100,104.75,71.6847,0,5348,1328.44,0,0,0,0,5348,1328.44,0,24.7,1.85258,0,81.52,8.83886
0,78.62,23.3099,-100,104.75,71.3845,0,4027,1298.67,0,0,0,0,4027,1298.67,0,27.9,1.88288,0,81.68,8.18212
0,78.34,23.7521,-100,104.81,71.8679,0,8077,1332.51,0,0,0,0,8077,1332.51,0,54.98,1.91852,0,81.64,8.07984
0,78.1,22.563,-100,104.79,72.2215,0,5363,1343.28,0,0,0,0,5363,1343.28,0,54.9,2.11992,0,81.38,9.31616
0,78.48,23.7063,-100,104.83,73.0163,0,4017,1333.89,0,0,0,0,4017,1333.89,0,32.34,1.95278,0,81.48,8.62094
0,78.28,23.516,-100,104.8,73.4016,0,7845,1361.87,0,0,0,0,7845,1361.87,0,32.68,2.01874,0,81.5,8.9137
0,78.86,23.7977,-100,104.87,73.9116,0,8063,1369.68,0,0,0,0,8063,1369.68,0,41.8,2.04378,0,81.42,8.73132
0,78.06,23.8404,-100,104.83,72.303,0,5339,1412.81,0,0,0,0,5339,1412.81,0,36.06,2.1646,0,81.52,9.36758
0,78.42,23.6324,-100,104.85,71.5037,0,8057,1431.94,0,0,0,0,8057,1431.94,0,26.92,1.9079,0,81.52,9.70296
0,78.8,23.651,-100,104.84,72.0033,0,8104,1433.03,0,0,0,0,8104,1433.03,0,33.58,2.019,0,81.78,9.63092
0,78.36,23.5307,-100,99,71.063,0,8029,1380.69,0,0,0,0,8029,1380.69,0,51.18,2.16368,0,81.42,8.9633
0,55.72,23.3323,-100,104.77,71.2318,0,5382,1390.03,0,0,0,0,5382,1390.03,0,51.22,2.1841,0,81.78,9.22696
0,75.12,24.0738,-100,104.9,72.8928,0,8063,1399.85,0,0,0,0,8063,1399.85,0,45.44,2.2691,0,81.16,8.62612
0,76.96,24.0994,-100,104.81,71.2056,0,5357,1438.74,0,0,0,0,5357,1438.74,0,33.74,2.07606,0,81.06,9.25222
0,78.2,24.373,-100,104.86,70.9062,0,8014,1433.2,0,0,0,0,8014,1433.2,0,40.68,2.19282,0,81.2,8.72908
0,103.14,24.7438,-100,104.75,72.3295,0,7892,1422.47,0,0,0,0,7892,1422.47,0,54.18,2.44634,0,81.26,8.44288
0,78.22,24.0753,-100,104.84,72.9483,0,7965,1452.56,0,0,0,0,7965,1452.56,0,53.94,2.29604,0,81.3,9.34164
0,77.84,23.6545,-100,104.87,71.2359,0,7891,1443.23,0,0,0,0,7891,1443.23,0,40.78,2.21698,0,81.48,9.66366
0,77.94,24.0589,-100,104.81,71.277,0,5353,1409.66,0,0,0,0,5353,1409.66,0,40.74,2.55536,0,107.26,9.3822
0,77.82,23.9239,-100,104.93,72.7406,0,5369,1386.94,0,0,0,0,5369,1386.94,0,41.1,2.64178,0,81.88,8.83746
0,76.92,23.174,-100,104.73,73.5775,0,8028,1397.61,0,0,0,0,8028,1397.61,0,32.74,2.30822,0,81.74,8.99154
0,51.3,23.4046,-100,104.87,71.6042,0,8056,1372.48,0,0,0,0,8056,1372.48,0,53.48,2.62992,0,81.38,8.85848
0,58.22,22.9219,-100,104.68,70.5267,0,8104,1395,0,0,0,0,8104,1395,0,40.6,2.6541,0,81.36,9.69592
0,58.56,22.5812,-100,104.8,72.0246,0,5352,1404.72,0,0,0,0,5352,1404.72,0,40.92,2.68332,0,81.96,9.66846
0,78.74,22.6923,-100,104.74,70.7984,0,8088,1426.34,0,0,0,0,8088,1426.34,0,40.74,2.75022,0,81.74,9.85318
0,77.92,22.6894,-100,104.78,72.2085,0,8036,1356.3,0,0,0,0,8036,1356.3,0,40.5,2.75956,0,81.6,8.93122
0,78.98,22.3881,-100,104.86,71.3994,0,7715,1322.78,0,0,0,0,7715,1322.78,0,54.48,2.95002,0,108.32,8.77436
0,79.3,22.1122,-100,104.84,70.1249,0,8078,1362.26,0,0,0,0,8078,1362.26,0,40.52,2.83274,0,81.58,9.50188
0,79.68,22.1032,-100,104.9,71.6574,0,4780,1328.36,0,0,0,0,4780,1328.36,0,41.14,2.88246,0,81.34,9.73114
0,78.84,21.734,-100,104.8,70.496,0,7658,1330.06,0,0,0,0,7658,1330.06,0,64.64,2.62142,0,81.48,9.28182
0,79.4,21.5684,-100,104.76,70.7095,0,7666,1293.33,0,0,0,0,7666,1293.33,0,40.5,2.76106,0,81.64,9.04306
0,77.78,21.5582,-100,99,71.699,0,7996,1291.75,0,0,0,0,7996,1291.75,0,41.56,2.80152,0,81.66,9.20506
0,77.48,22.1777,-100,104.74,70.9429,0,8080,1328.76,0,0,0,0,8080,1328.76,0,40.66,2.53404,0,108.62,9.27144
0,61.8,21.9284,-100,104.82,70.7416,0,8047,1315.04,0,0,0,0,8047,1315.04,0,40.82,2.35694,0,108.64,9.30778
0,59.58,22.8824,-100,104.87,73.5974,0,7463,1331.55,0,0,0,0,7463,1331.55,0,40.48,2.33904,0,108.64,9.17276
0,59.34,22.632,-100,104.84,71.163,0,7918,1343.6,0,0,0,0,7918,1343.6,0,41.1,2.66762,0,108.46,9.1859
0,78.28,22.2996,-100,104.85,71.7051,0,5384,1328.42,0,0,0,0,5384,1328.42,0,41.04,2.50648,0,108.72,8.92034
0,53.14,21.9829,-100,104.83,72.0482,0,5375,1326.87,0,0,0,0,5375,1326.87,0,54.42,2.64826,0,108.9,8.70936
0,52.24,22.0049,-100,104.57,71.3336,0,5349,1372.92,0,0,0,0,5349,1372.92,0,53.92,2.529,0,107.08,9.63104
0,51.4,21.9423,-100,104.83,72.8205,0,7254,1370.27,0,0,0,0,7254,1370.27,0,40.62,2.34522,0,108.84,9.64728
0,64.66,21.6,-100,104.81,71.4756,0,7848,1348.36,0,0,0,0,7848,1348.36,0,40.62,2.16256,0,108.1,9.7
0,51.94,22.35,-100,104.83,72.2914,0,7988,1330.02,0,0,0,0,7988,1330.02,0,54.5,2.39708,0,108.1,8.6121
0,53.82,22.1203,-100,104.89,71.5523,0,5374,1312.64,0,0,0,0,5374,1312.64,0,40.56,2.52744,0,81.56,8.87174
0,79.26,22.3436,-100,104.82,70.6208,0,5358,1316.62,0,0,0,0,5358,1316.62,0,40.68,2.3808,0,108.28,9.13804
0,77.1,22.5025,-100,104.9,71.8625,0,8059,1341.79,0,0,0,0,8059,1341.79,0,54.62,2.68346,0,108.28,8.85628
0,79.58,22.0174,-100,104.79,71.1754,0,7858,1278.8,0,0,0,0,7858,1278.8,0,40.66,2.51656,0,108.18,8.44978
0,78.98,21.7438,-100,104.8,70.4838,0,7841,1276.34,0,0,0,0,7841,1276.34,0,40.8,2.45706,0,81.58,8.41872
0,78.94,21.4996,-100,104.83,70.1476,0,4024,1249.73,0,0,0,0,4024,1249.73,0,40.72,2.70708,0,81.52,8.31334
0,79.04,21.7855,-100,99,69.95,0,4021,1261.34,0,0,0,0,4021,1261.34,0,40.72,2.74912,0,81.46,8.28824
0,74.62,21.6116,-100,104.83,70.9837,0,7868,1281.13,0,0,0,0,7868,1281.13,0,54.6,2.45706,0,81.36,8.5843
0,59.22,21.5085,-100,104.91,71.8359,0,8100,1255.52,0,0,0,0,8100,1255.52,0,40.36,2.35132,0,81.38,8.39738
0,58.6,21.8571,-100,104.89,71.0747,0,7608,1268.38,0,0,0,0,7608,1268.38,0,41.48,2.50682,0,81.86,8.6824
0,79.02,21.4603,-100,104.73,70.8204,0,7954,1262.45,0,0,0,0,7954,1262.45,0,41.46,2.54592,0,81.48,8.76476
0,51.74,21.8763,-100,104.83,72.2282,0,5352,1232.61,0,0,0,0,5352,1232.61,0,47.7,2.68594,0,81.9,8.57696
0,77,21.19,-100,104.85,71.3287,0,4780,1230.65,0,0,0,0,4780,1230.65,0,65.2,2.83554,0,81.26,8.86854
0,52.64,21.3918,-100,104.9,71.5664,0,5322,1239.88,0,0,0,0,5322,1239.88,0,75.16,2.74532,0,81.42,8.48126
0,72.8,21.349,-100,104.75,71.3105,0,7549,1225.15,0,0,0,0,7549,1225.15,0,65.8,2.71966,0,81.54,7.84488
0,53.7,21.1804,-100,104.86,72.7111,0,5321,1233.93,0,0,0,0,5321,1233.93,0,66.16,2.83122,0,81.94,8.61778
0,65.14,20.9658,-100,104.9,71.2392,0,5319,1249.23,0,0,0,0,5319,1249.23,0,81.06,2.78738,0,81.46,8.6007
0,74.66,21.0224,-100,104.9,70.7465,0,7947,1234.86,0,0,0,0,7947,1234.86,0,53.46,2.70924,0,81.54,7.87078
0,73.94,20.9605,-100,99,71.036,0,7964,1262.07,0,0,0,0,7964,1262.07,0,65.7,3.12042,0,81.68,8.82976
0,74.02,21.0214,-100,104.9,70.4786,0,7824,1206.28,0,0,0,0,7824,1206.28,0,66.16,3.05192,0,81.44,7.86748
0,56.22,21.4952,-100,104.89,72.95,0,7653,1210.85,0,0,0,0,7653,1210.85,0,65.48,2.99208,0,81.46,8.15388
0,41.56,20.8897,-100,104.93,71.7563,0,7618,1216.5,0,0,0,0,7618,1216.5,0,49.46,2.94782,0,81.74,8.59076
0,51.48,20.6228,-100,104.89,70.5989,0,8034,1259.74,0,0,0,0,8034,1259.74,0,65.62,2.93476,0,81.58,9.28992
0,60.48,20.6551,-100,104.87,71.8904,0,8032,1257.91,0,0,0,0,8032,1257.91,0,54.4,2.71268,0,81.2,9.4107
0,49.66,21.3301,-100,104.26,71.2853,0,8057,1266.23,0,0,0,0,8057,1266.23,0,64.76,2.65418,0,107.98,9.20002
0,73.88,20.8407,-100,104.9,70.9841,0,4028,1262.18,0,0,0,0,4028,1262.18,0,63.04,3.01486,0,81.62,9.7976
0,74.16,21.1951,-100,104.9,72.6274,0,8023,1267.53,0,0,0,0,8023,1267.53,0,54.4,2.80222,0,81.42,9.55576
0,52.68,21.1441,-100,104.9,71.9343,0,8080,1268.58,0,0,0,0,8080,1268.58,0,54.6,2.71592,0,81.24,8.96056
0,75.32,20.8782,-100,104.93,72.549,0,7717,1275.21,0,0,0,0,7717,1275.21,0,54.22,2.63834,0,81.82,9.35426
0,56.74,21.1948,-100,104.74,71.1881,0,5368,1232.17,0,0,0,0,5368,1232.17,0,40.96,2.74314,0,81.46,8.68336
0,52.36,21.0498,-100,104.89,70.4917,0,5355,1270.72,0,0,0,0,5355,1270.72,0,41.2,2.6556,0,81.48,9.30298
0,75.38,20.4408,-100,104.55,69.2456,0,8076,1287.75,0,0,0,0,8076,1287.75,0,54.14,2.88544,0,81.76,9.79208
0,53.1,19.8399,-100,104.78,69.1587,0,8039,1276.23,0,0,0,0,8039,1276.23,0,54.14,2.7519,0,81.82,10.1439
0,53.86,20.5648,-100,104.7,70.6527,0,7695,1259,0,0,0,0,7695,1259,0,41.26,2.60384,0,122.26,9.66106
0,63.2,20.9982,-100,104.94,70.8204,0,8029,1250.15,0,0,0,0,8029,1250.15,0,41.26,2.3351,0,121.24,9.48194
0,63.62,21.2654,-100,104.74,70.8954,0,7766,1241.84,0,0,0,0,7766,1241.84,0,40.6,2.30888,0,96.52,9.46666
0,78.58,21.3438,-100,104.92,72.4771,0,8092,1303.18,0,0,0,0,8092,1303.18,0,40.9,2.29042,0,91.56,10.7007
0,100.86,21.7776,-100,104.74,71.171,0,8086,1271.81,0,0,0,0,8086,1271.81,0,41.1,2.05516,0,96.42,9.8315
0,103.16,21.4595,-100,104.93,72.7758,0,7926,1282.56,0,0,0,0,7926,1282.56,0,40.4,2.10688,0,96.5,10.1126
0,103.04,21.8907,-100,104.76,71.4284,0,8015,1305.8,0,0,0,0,8015,1305.8,0,40.68,2.12954,0,108.3,10.1364
0,53.28,22.5339,-100,99,72.662,0,7903,1279.23,0,0,0,0,7903,1279.23,0,39.76,2.39862,0,81.24,8.83036
0,79.04,22.1147,-100,104.81,71.6852,0,8058,1312.29,0,0,0,0,8058,1312.29,0,33.96,2.08666,0,97.42,9.79596
0,80.64,21.6352,-100,104.87,70.6199,0,7434,1299.27,0,0,0,0,7434,1299.27,0,35.86,1.99858,0,81.48,10.6918
0,76.88,22.0888,-100,104.87,71.6488,0,8081,1336.62,0,0,0,0,8081,1336.62,0,33.32,1.9567,0,81.52,10.6905
0,79.1,22.7253,-100,104.9,73.055,0,7947,1300.33,0,0,0,0,7947,1300.33,0,34.3,1.86636,0,107.44,10.1587
0,62.2,22.3898,-100,104.76,71.5535,0,5359,1275.18,0,0,0,0,5359,1275.18,0,29.54,1.917,0,97.44,10.1655
0,60.64,22.3237,-100,104.82,70.6148,0,5340,1268.15,0,0,0,0,5340,1268.15,0,26.7,1.80052,0,108.08,9.88314
0,57.44,22.0124,-100,104.9,71.5581,0,7696,1302.17,0,0,0,0,7696,1302.17,0,53.66,2.00148,0,108.78,10.7685
0,102.34,23.0081,-100,104.75,73.8496,0,5364,1282.59,0,0,0,0,5364,1282.59,0,37.34,2.06176,0,108.24,9.67632
0,60.78,23.715,-100,104.84,75.1715,0,5379,1308.66,0,0,0,0,5379,1308.66,0,27.12,1.9337,0,108.44,9.41926
0,79.2,22.7418,-100,104.74,72.7714,0,7968,1320.88,0,0,0,0,7968,1320.88,0,25.42,1.7434,0,108.12,10.2094
0,53.84,23.069,-100,104.83,75.0645,0,5366,1341.32,0,0,0,0,5366,1341.32,0,22.42,1.7789,0,108.02,10.098
0,55.7,22.3576,-100,104.89,72.7549,0,7838,1294.1,0,0,0,0,7838,1294.1,0,22.4,1.81124,0,81.64,9.9308
0,75.02,22.5922,-100,104.92,71.9585,0,5363,1296.54,0,0,0,0,5363,1296.54,0,37.62,1.74886,0,108,9.0817
0,78.24,22.1445,-100,104.75,71.5948,0,7995,1330.41,0,0,0,0,7995,1330.41,0,31.1,1.70898,0,108.74,10.9226
0,77.98,21.2834,-100,99,69.436,0,8058,1353.19,0,0,0,0,8058,1353.19,0,21.5,1.57014,0,108.32,10.3383
0,53.42,21.5495,-100,104.85,71.9669,0,7747,1296.74,0,0,0,0,7747,1296.74,0,25.76,1.67032,0,96.88,10.1623
0,53.9,21.6436,-100,104.89,70.0491,0,8055,1286.2,0,0,0,0,8055,1286.2,0,33.2,1.62446,0,108.26,9.69068
0,75.48,21.2286,-100,104.75,70.8886,0,8083,1312.39,0,0,0,0,8083,1312.39,0,41.02,1.66974,0,81.64,10.1789
0,76.28,21.8189,-100,104.77,72.1637,0,5330,1265.87,0,0,0,0,5330,1265.87,0,54.08,1.8674,0,81.44,9.91102
0,54.3,22.1238,-100,104.85,72.7036,0,7624,1283.93,0,0,0,0,7624,1283.93,0,41.18,1.81468,0,81.56,9.1654
0,52.28,21.2382,-100,104.76,70.0063,0,7578,1305.65,0,0,0,0,7578,1305.65,0,44.24,1.67216,0,82.1,10.3378
0,79.84,21.8115,-100,104.83,70.3266,0,5343,1273.21,0,0,0,0,5343,1273.21,0,32,1.71416,0,108.72,9.38708
0,75.78,21.8517,-100,104.8,70.8766,0,7409,1273.85,0,0,0,0,7409,1273.85,0,32.38,1.71898,0,108.62,9.33622
0,76.34,21.738,-100,99,71.98,0,5371,1263.38,0,0,0,0,5371,1263.38,0,23,1.71562,0,109.1,9.06528
0,79.06,22.4216,-100,104.76,73.1837,0,8031,1271.69,0,0,0,0,8031,1271.69,0,27.34,1.78798,0,107.3,8.71906
0,76.14,21.5981,-100,104.9,72.3958,0,5341,1276.12,0,0,0,0,5341,1276.12,0,39.34,1.81488,0,107.64,9.17828
0,75.84,22.7306,-100,104.84,73.544,0,5391,1290.87,0,0,0,0,5391,1290.87,0,23.14,1.78094,0,108.3,8.88134
0,74.9,22.3282,-100,104.84,71.9325,0,5369,1273.58,0,0,0,0,5369,1273.58,0,21.64,1.7061,0,108.8,8.62536
0,58.5,21.9468,-100,104.86,72.8046,0,5365,1258.32,0,0,0,0,5365,1258.32,0,20.02,1.5864,0,108.14,9.09958
0,78.62,21.5955,-100,104.77,73.5642,0,5366,1259.27,0,0,0,0,5366,1259.27,0,20.68,1.7287,0,82.06,9.51646
0,77.8,21.4203,-100,104.93,72.7885,0,7838,1316.99,0,0,0,0,7838,1316.99,0,27.5,1.68006,0,107.92,9.71142
0,78.44,21.1831,-100,104.84,71.4662,0,7863,1289.46,0,0,0,0,7863,1289.46,0,29.9,1.81998,0,81.64,9.2234
0,52.46,20.834,-100,104.83,70.4528,0,7668,1299.88,0,0,0,0,7668,1299.88,0,23.2,1.68792,0,107.24,9.90484
0,52.24,21.0886,-100,104.74,70.8045,0,5335,1269.84,0,0,0,0,5335,1269.84,0,25.34,1.69796,0,81.42,8.75614
0,63.04,21.2818,-100,104.87,71.0694,0,8049,1268.37,0,0,0,0,8049,1268.37,0,27.14,1.71854,0,97.66,8.74872
0,78.5,20.9522,-100,104.8,70.93,0,5350,1312.95,0,0,0,0,5350,1312.95,0,21.54,1.7216,0,81.42,9.77864
0,77.02,21.0795,-100,104.7,71.5222,0,5340,1285.01,0,0,0,0,5340,1285.01,0,40.84,1.8787,0,81.44,9.57982
0,77.36,21.8387,-100,104.83,72.0823,0,5350,1279.72,0,0,0,0,5350,1279.72,0,40.52,1.97956,0,81.58,9.19672
0,78.02,21.0456,-100,104.89,71.0372,0,5337,1306.68,0,0,0,0,5337,1306.68,0,54.28,2.20092,0,81.62,9.99786
0,78.12,21.2317,-100,104.35,71.1733,0,7491,1300.59,0,0,0,0,7491,1300.59,0,54.3,2.1543,0,81.26,9.72554
0,77.42,21.6563,-100,104.82,72.7764,0,7596,1302.05,0,0,0,0,7596,1302.05,0,54.2,2.21118,0,81.6,9.54088
0,78.78,21.9451,-100,104.69,71.1597,0,5376,1312.49,0,0,0,0,5376,1312.49,0,40.46,2.03086,0,81.34,10.0616
0,60.08,21.4735,-100,104.74,69.553,0,8075,1331.88,0,0,0,0,8075,1331.88,0,41.12,2.15596,0,81.68,10.4045
0,53.72,22.3928,-100,104.78,72.5506,0,7630,1351.66,0,0,0,0,7630,1351.66,0,31.94,2.0544,0,81.52,9.85948
0,79.16,21.763,-100,104.71,70.0802,0,8079,1365.47,0,0,0,0,8079,1365.47,0,54.12,2.16516,0,81.72,10.2518
0,59.88,21.8974,-100,104.78,71.1935,0,5351,1361.27,0,0,0,0,5351,1361.27,0,40.56,2.017,0,81.66,9.98886
0,79.16,22.072,-100,104.84,72.9325,0,8097,1374.22,0,0,0,0,8097,1374.22,0,25.72,1.90906,0,81.84,10.0073
0,105.4,21.2919,-100,104.87,69.3654,0,8098,1382.15,0,0,0,0,8098,1382.15,0,40.54,1.81046,0,81.86,10.696
0,79.32,21.4127,-100,104.79,66.5724,0,7971,1376.07,0,0,0,0,7971,1376.07,0,30.26,1.83976,0,81.64,10.3906
0,78.76,20.975,-100,104.84,67.2615,0,8101,1316.26,0,0,0,0,8101,1316.26,0,32.92,1.9697,0,81.54,10.4477
